job_id,num_qubits,depth,priority,arrival_time,num_shots
1150,205,16,2,,15500
1151,131,12,2,,69500
1152,220,11,2,,29000
1153,180,19,2,,55100
1154,201,15,2,,42200
1155,218,20,2,,34300
1156,203,12,2,,72500
1157,229,14,2,,36800
1158,220,5,2,,65200
1159,154,20,2,,46600
1160,184,13,2,,67600
1161,198,18,2,,42300
1162,205,19,2,,71800
1163,229,14,2,,28700
1164,209,8,2,,20200
1165,198,17,2,,64400
1166,230,15,2,,19100
1167,241,11,2,,46400
1168,178,16,2,,86500
1169,230,5,2,,95600
1170,219,13,2,,40900
1171,222,19,2,,64400
1172,225,7,2,,70300
1173,136,13,2,,31400
1174,151,19,2,,78400
1175,184,9,2,,23100
1176,235,6,2,,96900
1177,180,12,2,,89100
1178,234,7,2,,10900
1179,213,6,2,,90600
1180,149,8,2,,70800
1181,221,9,2,,37600
1182,144,20,2,,76200
1183,231,17,2,,80100
1184,231,19,2,,81400
1185,159,9,2,,64200
1186,165,8,2,,41200
1187,226,9,2,,31400
1188,150,17,2,,48900
1189,225,18,2,,88700
1190,158,19,2,,49100
1191,165,19,2,,20600
1192,164,7,2,,44600
1193,222,14,2,,82200
1194,243,14,2,,99200
1195,209,16,2,,95300
1196,156,14,2,,37800
1197,145,12,2,,70100
1198,189,20,2,,84000
1199,236,18,2,,97600
1200,218,12,2,,49000
1201,157,7,2,,55800
1202,217,20,2,,67900
1203,156,12,2,,70200
1204,139,6,2,,57300
1205,154,8,2,,45500
1206,190,7,2,,40500
1207,239,19,2,,66300
1208,180,14,2,,10000
1209,245,20,2,,67500
1210,197,13,2,,49800
1211,185,10,2,,69000
1212,245,11,2,,79800
1213,226,15,2,,75900
1214,246,9,2,,10300
1215,246,13,2,,88000
1216,207,6,2,,21700
1217,228,10,2,,50900
1218,160,17,2,,46800
1219,131,5,2,,18500
1220,222,19,2,,12000
1221,187,9,2,,26400
1222,213,13,2,,93700
1223,236,8,2,,23100
1224,135,20,2,,27700
1225,246,16,2,,44700
1226,149,11,2,,81300
1227,147,20,2,,58300
1228,153,17,2,,70400
1229,177,15,2,,98600
1230,145,19,2,,81500
1231,138,11,2,,62600
1232,202,12,2,,97300
1233,191,7,2,,67100
1234,203,12,2,,25900
1235,237,19,2,,47100
1236,195,19,2,,52800
1237,135,15,2,,53000
1238,243,8,2,,96400
1239,201,14,2,,86400
1240,195,20,2,,89900
1241,154,20,2,,65700
1242,158,7,2,,25300
1243,192,15,2,,25600
1244,160,6,2,,94700
1245,224,7,2,,68600
1246,198,16,2,,39900
1247,202,15,2,,64300
1248,183,10,2,,26400
1249,146,13,2,,61000
1250,220,14,2,,66200
1251,181,20,2,,95500
1252,151,15,2,,83100
1253,171,13,2,,39300
1254,191,14,2,,50100
1255,218,8,2,,96000
1256,167,15,2,,37600
1257,149,11,2,,45500
1258,165,13,2,,41200
1259,207,17,2,,39600
1260,215,18,2,,12700
1261,204,6,2,,66200
1262,176,6,2,,21000
1263,180,8,2,,61800
1264,164,5,2,,62600
1265,132,7,2,,86700
1266,199,15,2,,90500
1267,212,6,2,,20600
1268,230,9,2,,49500
1269,233,10,2,,42100
1270,168,14,2,,15800
1271,171,17,2,,51500
1272,198,10,2,,81200
1273,144,6,2,,72700
1274,205,6,2,,35300
1275,167,5,2,,20400
1276,187,15,2,,18300
1277,151,10,2,,28300
1278,199,13,2,,44500
1279,132,16,2,,75300
1280,130,6,2,,72800
1281,134,13,2,,25400
1282,220,15,2,,77000
1283,197,20,2,,31500
1284,183,10,2,,28500
1285,200,9,2,,81500
1286,138,5,2,,57900
1287,167,5,2,,71200
1288,161,8,2,,56600
1289,174,9,2,,53300
1290,182,7,2,,25300
1291,218,10,2,,23300
1292,187,15,2,,56700
1293,211,10,2,,72500
1294,190,11,2,,72800
1295,141,9,2,,50200
1296,201,5,2,,46300
1297,147,15,2,,13000
1298,139,9,2,,80800
1299,223,20,2,,97400
1300,161,5,2,,85800
1301,198,8,2,,75000
1302,144,9,2,,98100
1303,208,7,2,,41600
1304,193,5,2,,19800
1305,144,17,2,,93700
1306,245,20,2,,30100
1307,160,15,2,,93200
1308,206,6,2,,87600
1309,182,20,2,,89900
1310,171,11,2,,28500
1311,149,15,2,,84500
1312,131,15,2,,27500
1313,185,14,2,,76500
1314,239,15,2,,23800
1315,163,12,2,,90200
1316,215,13,2,,88900
1317,199,11,2,,76600
1318,180,7,2,,20200
1319,225,8,2,,99300
1320,246,18,2,,56300
1321,245,14,2,,33700
1322,168,9,2,,77500
1323,212,9,2,,57400
1324,189,14,2,,94500
1325,235,16,2,,67900
1326,222,9,2,,58200
1327,203,12,2,,50800
1328,131,19,2,,60800
1329,132,13,2,,86600
1330,180,8,2,,28200
1331,166,15,2,,46200
1332,205,18,2,,70500
1333,233,16,2,,84400
1334,182,18,2,,90600
1335,225,15,2,,35700
1336,175,15,2,,97900
1337,144,18,2,,14200
1338,133,19,2,,81200
1339,197,17,2,,69100
1340,178,18,2,,48500
1341,147,11,2,,62600
1342,218,10,2,,63500
1343,169,18,2,,29600
1344,205,9,2,,17900
1345,243,15,2,,28900
1346,200,5,2,,46600
1347,150,8,2,,99600
1348,196,20,2,,23200
1349,172,9,2,,86200
1350,192,6,2,,74700
1351,150,20,2,,73000
1352,169,6,2,,98900
1353,217,18,2,,35500
1354,146,8,2,,25100
1355,157,7,2,,33800
1356,225,20,2,,82500
1357,141,16,2,,55200
1358,234,14,2,,30200
1359,212,15,2,,70500
1360,248,5,2,,38000
1361,172,7,2,,29100
1362,193,9,2,,43700
1363,146,8,2,,70800
1364,174,7,2,,87900
1365,165,15,2,,83600
1366,214,10,2,,93800
1367,175,10,2,,22400
1368,132,15,2,,38400
1369,184,5,2,,85500
1370,151,8,2,,20400
1371,248,7,2,,47000
1372,244,19,2,,64900
1373,190,10,2,,31200
1374,171,9,2,,28600
1375,238,10,2,,46300
1376,133,16,2,,57400
1377,214,15,2,,53100
1378,222,10,2,,68300
1379,180,20,2,,57100
1380,140,18,2,,18800
1381,159,17,2,,75700
1382,141,19,2,,38800
1383,185,9,2,,69400
1384,244,16,2,,94700
1385,202,7,2,,58100
1386,188,6,2,,94900
1387,203,16,2,,12900
1388,198,19,2,,76200
1389,159,5,2,,65800
1390,137,15,2,,98200
1391,217,14,2,,76800
1392,179,14,2,,88100
1393,190,10,2,,95600
1394,242,5,2,,59300
1395,142,16,2,,57300
1396,236,20,2,,65200
1397,156,11,2,,98600
1398,152,5,2,,39800
1399,175,17,2,,66900
1400,131,20,2,,74500
1401,229,15,2,,28700
1402,204,11,2,,64700
1403,198,14,2,,31800
1404,234,13,2,,57600
1405,245,13,2,,66600
1406,232,5,2,,86500
1407,169,17,2,,64600
1408,215,8,2,,17100
1409,190,15,2,,46100
1410,169,19,2,,78700
1411,143,20,2,,30900
1412,143,12,2,,13600
1413,156,11,2,,79300
1414,249,12,2,,60600
1415,177,16,2,,92600
1416,223,19,2,,97700
1417,159,6,2,,88100
1418,146,13,2,,90300
1419,239,14,2,,72800
1420,196,13,2,,23600
1421,147,11,2,,81500
1422,207,13,2,,27100
1423,208,10,2,,10200
1424,205,10,2,,43300
1425,212,16,2,,76700
1426,242,19,2,,26800
1427,175,18,2,,48900
1428,233,9,2,,30100
1429,148,6,2,,89800
1430,185,12,2,,78500
1431,195,15,2,,65900
1432,239,16,2,,91600
1433,184,6,2,,86600
1434,204,10,2,,57900
1435,224,16,2,,98200
1436,174,9,2,,10000
1437,131,16,2,,79100
1438,193,7,2,,89300
1439,174,13,2,,81300
1440,163,9,2,,13400
1441,230,5,2,,80900
1442,230,6,2,,28000
1443,247,18,2,,85200
1444,171,20,2,,41700
1445,197,10,2,,88400
1446,180,5,2,,64600
1447,179,12,2,,66600
1448,150,18,2,,65700
1449,202,18,2,,84700
1450,227,16,2,,72300
1451,238,17,2,,39800
1452,162,14,2,,92500
1453,140,19,2,,69000
1454,164,6,2,,67800
1455,159,8,2,,49000
1456,201,16,2,,92300
1457,186,5,2,,46500
1458,151,5,2,,42200
1459,236,5,2,,67800
1460,242,5,2,,94300
1461,234,12,2,,12100
1462,164,14,2,,61100
1463,174,17,2,,10600
1464,237,7,2,,49500
1465,216,17,2,,54900
1466,245,5,2,,90500
1467,158,7,2,,20400
1468,154,7,2,,25600
1469,232,13,2,,31800
1470,155,19,2,,28200
1471,164,7,2,,77000
1472,166,11,2,,26700
1473,133,19,2,,91400
1474,152,20,2,,91100
1475,220,12,2,,26800
1476,234,17,2,,90600
1477,219,14,2,,81900
1478,176,18,2,,13300
1479,154,16,2,,45600
1480,237,20,2,,60700
1481,197,11,2,,62700
1482,157,9,2,,68100
1483,154,14,2,,70500
1484,204,10,2,,14500
1485,158,8,2,,49900
1486,236,13,2,,65300
1487,211,7,2,,78600
1488,141,10,2,,12000
1489,161,10,2,,96400
1490,148,15,2,,18800
1491,185,18,2,,55900
1492,236,12,2,,95600
1493,204,5,2,,19200
1494,246,13,2,,72400
1495,193,20,2,,83600
1496,178,16,2,,86400
1497,191,10,2,,66100
1498,147,9,2,,38300
1499,144,20,2,,78500
1500,207,16,2,,53900
1501,185,17,2,,72900
1502,239,6,2,,21200
1503,182,20,2,,56100
1504,190,17,2,,86200
1505,182,12,2,,12700
1506,185,6,2,,49900
1507,207,5,2,,88800
1508,242,16,2,,14200
1509,244,9,2,,17500
1510,242,6,2,,21400
1511,133,12,2,,54700
1512,237,16,2,,91200
1513,194,15,2,,78400
1514,158,9,2,,43300
1515,203,10,2,,67700
1516,215,9,2,,85700
1517,239,14,2,,89600
1518,135,13,2,,82100
1519,150,11,2,,34400
1520,183,8,2,,44400
1521,242,19,2,,54400
1522,157,13,2,,34900
1523,193,18,2,,53000
1524,240,15,2,,57400
1525,133,13,2,,40200
1526,250,12,2,,68200
1527,144,9,2,,91300
1528,226,5,2,,54600
1529,156,6,2,,57400
1530,171,5,2,,99500
1531,170,16,2,,58300
1532,244,20,2,,33500
1533,211,18,2,,11600
1534,143,5,2,,29900
1535,205,16,2,,25000
1536,217,19,2,,10100
1537,238,14,2,,57700
1538,153,13,2,,19700
1539,185,18,2,,86200
1540,220,15,2,,87400
1541,175,10,2,,63900
1542,197,7,2,,29600
1543,217,13,2,,30500
1544,171,19,2,,27000
1545,140,11,2,,42400
1546,194,17,2,,94100
1547,233,9,2,,99700
1548,197,14,2,,54900
1549,201,11,2,,60400
1550,173,8,2,,18900
1551,145,8,2,,29600
1552,203,13,2,,95400
1553,181,7,2,,73400
1554,141,15,2,,74200
1555,194,18,2,,10200
1556,233,7,2,,46400
1557,199,8,2,,80600
1558,243,13,2,,95100
1559,204,11,2,,82600
1560,147,8,2,,45300
1561,219,15,2,,13900
1562,157,16,2,,42200
1563,230,5,2,,63000
1564,161,17,2,,29300
1565,155,20,2,,25100
1566,237,16,2,,14900
1567,136,5,2,,79300
1568,171,15,2,,89400
1569,157,13,2,,77700
1570,246,14,2,,56900
1571,221,6,2,,89500
1572,137,17,2,,58100
1573,148,15,2,,51300
1574,213,12,2,,88700
1575,212,5,2,,78700
1576,144,7,2,,56800
1577,169,19,2,,40400
1578,211,10,2,,37700
1579,151,10,2,,50200
1580,179,18,2,,81500
1581,206,19,2,,55900
1582,195,16,2,,80200
1583,185,17,2,,77900
1584,202,11,2,,99600
1585,162,5,2,,80200
1586,207,15,2,,68000
1587,210,19,2,,62700
1588,172,5,2,,17100
1589,159,19,2,,16600
1590,147,14,2,,60200
1591,191,7,2,,63000
1592,138,9,2,,95200
1593,224,15,2,,17200
1594,239,9,2,,66500
1595,237,11,2,,65400
1596,142,10,2,,73800
1597,155,13,2,,10700
1598,195,20,2,,19900
1599,147,15,2,,45800
1600,187,12,2,,25000
1601,233,5,2,,38800
1602,196,9,2,,100000
1603,189,15,2,,93900
1604,183,7,2,,30100
1605,196,10,2,,78100
1606,199,16,2,,45200
1607,225,9,2,,57300
1608,236,6,2,,20400
1609,219,13,2,,38400
1610,171,18,2,,89500
1611,197,13,2,,16900
1612,200,19,2,,98100
1613,190,18,2,,14400
1614,202,6,2,,62800
1615,193,11,2,,57500
1616,190,19,2,,60200
1617,180,8,2,,37800
1618,189,12,2,,68200
1619,205,18,2,,85700
1620,242,18,2,,53800
1621,185,12,2,,36900
1622,158,12,2,,52900
1623,167,6,2,,55500
1624,143,16,2,,94500
1625,210,12,2,,17100
1626,192,18,2,,49400
1627,228,16,2,,32400
1628,171,5,2,,44300
1629,156,12,2,,41700
1630,166,17,2,,91000
1631,178,9,2,,70300
1632,238,18,2,,86300
1633,242,18,2,,90400
1634,177,14,2,,20500
1635,178,14,2,,68000
1636,216,15,2,,27900
1637,155,10,2,,11500
1638,150,19,2,,73800
1639,162,12,2,,17000
1640,154,20,2,,65400
1641,174,19,2,,98600
1642,137,7,2,,33400
1643,203,5,2,,47500
1644,172,12,2,,36000
1645,206,16,2,,58100
1646,156,17,2,,17300
1647,163,20,2,,55200
1648,148,14,2,,18600
1649,235,18,2,,74600
1650,175,11,2,,31100
1651,143,12,2,,18000
1652,220,7,2,,25200
1653,169,11,2,,94200
1654,214,14,2,,51800
1655,188,5,2,,54300
1656,236,13,2,,87600
1657,153,17,2,,47100
1658,178,7,2,,70900
1659,228,15,2,,65800
1660,213,7,2,,21700
1661,223,20,2,,71100
1662,202,12,2,,48200
1663,137,10,2,,48000
1664,226,5,2,,15500
1665,222,5,2,,94900
1666,144,7,2,,37800
1667,237,9,2,,86900
1668,205,9,2,,50800
1669,136,18,2,,90600
1670,135,7,2,,92400
1671,173,14,2,,79000
1672,134,10,2,,25500
1673,196,15,2,,30400
1674,162,8,2,,46500
1675,176,12,2,,63900
1676,146,7,2,,47200
1677,134,10,2,,36500
1678,140,20,2,,41300
1679,240,5,2,,69000
1680,155,10,2,,16700
1681,247,11,2,,14800
1682,133,7,2,,17400
1683,244,19,2,,25500
1684,237,13,2,,22100
1685,244,18,2,,45700
1686,213,14,2,,37100
1687,247,11,2,,77700
1688,239,6,2,,33700
1689,192,14,2,,20000
1690,186,14,2,,95200
1691,220,18,2,,88000
1692,173,7,2,,95700
1693,141,5,2,,52300
1694,201,18,2,,11300
1695,183,15,2,,14600
1696,208,8,2,,13800
1697,244,7,2,,90800
1698,208,7,2,,96600
1699,145,19,2,,13000
1700,202,15,2,,49900
1701,215,16,2,,92400
1702,208,6,2,,24400
1703,140,11,2,,25400
1704,199,16,2,,54200
1705,145,20,2,,57900
1706,231,18,2,,85000
1707,172,20,2,,42600
1708,212,8,2,,40300
1709,236,15,2,,78900
1710,139,5,2,,48300
1711,159,12,2,,26000
1712,190,12,2,,14400
1713,200,16,2,,85300
1714,173,19,2,,62000
1715,230,10,2,,26200
1716,233,17,2,,68900
1717,178,8,2,,16400
1718,183,16,2,,95200
1719,228,16,2,,10300
1720,173,20,2,,79600
1721,224,8,2,,65500
1722,185,10,2,,17500
1723,225,20,2,,92200
1724,238,20,2,,51900
1725,233,6,2,,89100
1726,183,17,2,,46600
1727,154,18,2,,36600
1728,200,13,2,,90000
1729,231,15,2,,65000
1730,173,8,2,,55200
1731,137,9,2,,51700
1732,138,9,2,,87800
1733,166,9,2,,47800
1734,203,16,2,,36000
1735,186,13,2,,76500
1736,171,12,2,,69800
1737,169,20,2,,61700
1738,136,15,2,,87800
1739,232,13,2,,99800
1740,132,16,2,,65700
1741,149,8,2,,59100
1742,157,7,2,,40000
1743,164,18,2,,83100
1744,163,20,2,,28300
1745,130,6,2,,95000
1746,210,8,2,,18800
1747,132,6,2,,76400
1748,184,7,2,,77300
1749,191,16,2,,40900
1750,150,5,2,,64800
1751,130,12,2,,43400
1752,193,9,2,,86900
1753,157,7,2,,76200
1754,183,7,2,,92400
1755,137,19,2,,63500
1756,171,7,2,,21400
1757,248,13,2,,81300
1758,244,5,2,,48500
1759,165,9,2,,70500
1760,212,14,2,,15800
1761,224,18,2,,75500
1762,182,17,2,,39800
1763,250,17,2,,94400
1764,167,16,2,,18600
1765,186,5,2,,41300
1766,189,12,2,,72800
1767,215,16,2,,79400
1768,200,7,2,,67200
1769,151,14,2,,55600
1770,190,14,2,,29500
1771,147,18,2,,51700
1772,242,12,2,,67200
1773,241,19,2,,95500
1774,236,17,2,,71700
1775,166,19,2,,14600
1776,184,7,2,,63700
1777,183,14,2,,26700
1778,196,15,2,,33100
1779,243,5,2,,61700
1780,201,6,2,,55300
1781,184,5,2,,39300
1782,146,10,2,,47700
1783,203,18,2,,20600
1784,155,7,2,,22900
1785,234,10,2,,76100
1786,213,15,2,,28700
1787,134,18,2,,72000
1788,148,8,2,,81700
1789,190,7,2,,35800
1790,191,6,2,,12700
1791,225,15,2,,89500
1792,209,5,2,,71700
1793,148,7,2,,12700
1794,225,14,2,,33600
1795,178,5,2,,98200
1796,189,15,2,,56500
1797,248,6,2,,22900
1798,244,7,2,,96200
1799,171,9,2,,70000
1800,170,15,2,,43800
1801,166,20,2,,80100
1802,173,10,2,,47200
1803,167,9,2,,71200
1804,192,18,2,,73900
1805,186,15,2,,60000
1806,148,20,2,,76000
1807,188,13,2,,49400
1808,167,7,2,,71400
1809,197,17,2,,34400
1810,179,12,2,,40500
1811,249,8,2,,67100
1812,142,15,2,,68500
1813,234,6,2,,90700
1814,204,10,2,,27000
1815,237,7,2,,12900
1816,181,13,2,,47300
1817,144,13,2,,54700
1818,204,5,2,,89800
1819,226,16,2,,12400
1820,141,8,2,,35200
1821,154,10,2,,20900
1822,140,10,2,,90900
1823,158,7,2,,50300
1824,203,14,2,,42800
1825,144,19,2,,44100
1826,236,9,2,,53900
1827,208,14,2,,66800
1828,226,8,2,,72100
1829,186,9,2,,80600
1830,137,14,2,,73800
1831,224,13,2,,28400
1832,236,8,2,,64400
1833,163,14,2,,24700
1834,142,11,2,,92400
1835,214,15,2,,88200
1836,204,9,2,,22500
1837,166,7,2,,66900
1838,194,14,2,,44300
1839,225,16,2,,32100
1840,181,18,2,,16300
1841,246,11,2,,26900
1842,138,12,2,,71800
1843,173,11,2,,83800
1844,161,19,2,,89000
1845,223,16,2,,47300
1846,164,20,2,,20100
1847,197,14,2,,23700
1848,155,9,2,,50700
1849,166,18,2,,31000
1850,159,10,2,,66200
1851,164,13,2,,32700
1852,157,5,2,,20600
1853,187,7,2,,48400
1854,169,10,2,,92300
1855,249,14,2,,22900
1856,221,9,2,,16900
1857,138,9,2,,43400
1858,220,14,2,,29000
1859,204,19,2,,52700
1860,206,14,2,,88600
1861,174,20,2,,62700
1862,187,14,2,,97400
1863,188,9,2,,24300
1864,163,7,2,,73400
1865,205,13,2,,15400
1866,202,20,2,,100000
1867,149,19,2,,48400
1868,136,14,2,,17000
1869,162,16,2,,41100
1870,191,15,2,,89400
1871,203,15,2,,88400
1872,203,12,2,,86300
1873,216,14,2,,13300
1874,206,10,2,,84900
1875,138,20,2,,91000
1876,157,15,2,,29900
1877,201,15,2,,93500
1878,244,16,2,,29600
1879,204,6,2,,11600
1880,232,9,2,,32700
1881,157,8,2,,45300
1882,229,11,2,,60300
1883,233,14,2,,41100
1884,242,10,2,,79700
1885,133,13,2,,57400
1886,142,20,2,,88700
1887,143,16,2,,60400
1888,170,18,2,,75800
1889,244,12,2,,39600
1890,212,18,2,,34800
1891,152,12,2,,19200
1892,133,16,2,,16000
1893,196,20,2,,90800
1894,185,7,2,,95700
1895,155,11,2,,31900
1896,180,20,2,,80200
1897,235,9,2,,52700
1898,232,14,2,,87900
1899,245,16,2,,84300
1900,201,19,2,,59900
1901,250,16,2,,38400
1902,162,18,2,,69600
1903,136,5,2,,96600
1904,190,6,2,,13700
1905,136,16,2,,25000
1906,242,7,2,,28300
1907,180,12,2,,88600
1908,222,6,2,,59000
1909,227,5,2,,89600
1910,182,19,2,,52600
1911,152,5,2,,51600
1912,159,14,2,,69200
1913,151,13,2,,84700
1914,202,20,2,,61300
1915,192,15,2,,80800
1916,240,6,2,,88100
1917,203,20,2,,97200
1918,219,13,2,,31000
1919,184,12,2,,60400
1920,233,18,2,,76500
1921,214,8,2,,46900
1922,205,10,2,,10100
1923,141,13,2,,29200
1924,166,7,2,,61100
1925,172,20,2,,87000
1926,247,12,2,,49200
1927,170,5,2,,74600
1928,162,18,2,,90200
1929,231,20,2,,52000
1930,212,12,2,,59700
1931,150,7,2,,18200
1932,186,15,2,,96800
1933,201,6,2,,90200
1934,215,9,2,,57000
1935,234,11,2,,41700
1936,171,15,2,,30500
1937,186,15,2,,25500
1938,185,13,2,,69000
1939,176,10,2,,38500
1940,225,8,2,,83300
1941,144,16,2,,67700
1942,245,9,2,,89400
1943,199,20,2,,73100
1944,138,14,2,,61200
1945,180,17,2,,39000
1946,204,14,2,,25400
1947,180,20,2,,96800
1948,176,18,2,,77000
1949,166,10,2,,50300
1950,191,14,2,,53000
1951,216,19,2,,45600
1952,233,18,2,,52800
1953,224,8,2,,60000
1954,223,14,2,,95100
1955,174,17,2,,68600
1956,180,19,2,,28700
1957,203,15,2,,58900
1958,184,16,2,,82200
1959,182,7,2,,90500
1960,142,17,2,,85600
1961,219,11,2,,81300
1962,183,16,2,,60900
1963,249,9,2,,43800
1964,220,7,2,,76400
1965,185,14,2,,48000
1966,209,9,2,,92800
1967,180,11,2,,12200
1968,218,15,2,,33400
1969,238,12,2,,84900
1970,207,19,2,,20300
1971,150,12,2,,16800
1972,231,12,2,,55700
1973,190,9,2,,83600
1974,225,9,2,,23400
1975,198,16,2,,12000
1976,165,15,2,,68700
1977,154,19,2,,37100
1978,246,13,2,,49900
1979,221,15,2,,87700
1980,133,18,2,,48600
1981,218,18,2,,39400
1982,193,16,2,,95800
1983,244,5,2,,63100
1984,222,7,2,,97500
1985,182,18,2,,59400
1986,159,15,2,,97900
1987,228,17,2,,19200
1988,150,20,2,,14000
1989,137,7,2,,97000
1990,242,17,2,,96700
1991,152,17,2,,22500
1992,181,9,2,,60500
1993,222,8,2,,97600
1994,145,14,2,,71000
1995,131,18,2,,76300
1996,196,6,2,,13900
1997,218,17,2,,19600
1998,239,9,2,,21300
1999,185,5,2,,90800
2000,172,17,2,,80500
2001,206,14,2,,17100
2002,185,18,2,,30300
2003,221,5,2,,86800
2004,234,5,2,,15200
2005,235,13,2,,29500
2006,178,17,2,,73200
2007,169,18,2,,12600
2008,178,12,2,,36700
2009,166,9,2,,45900
2010,141,19,2,,23500
2011,190,6,2,,42000
2012,229,5,2,,55600
2013,136,11,2,,65700
2014,142,16,2,,33700
2015,233,15,2,,35500
2016,186,9,2,,17300
2017,226,8,2,,63600
2018,180,5,2,,26900
2019,220,8,2,,47700
2020,231,19,2,,99400
2021,163,12,2,,76200
2022,187,8,2,,72700
2023,162,19,2,,74300
2024,137,19,2,,87600
2025,226,6,2,,32600
2026,145,10,2,,26700
2027,184,17,2,,99800
2028,198,12,2,,10800
2029,247,15,2,,14000
2030,155,5,2,,39700
2031,191,6,2,,79800
2032,241,15,2,,92600
2033,162,6,2,,42100
2034,218,17,2,,86600
2035,135,8,2,,79600
2036,237,20,2,,91500
2037,211,19,2,,18800
2038,141,10,2,,66000
2039,232,17,2,,88600
2040,181,15,2,,16400
2041,197,6,2,,32500
2042,225,14,2,,55900
2043,241,9,2,,13100
2044,139,7,2,,30100
2045,165,13,2,,48400
2046,220,18,2,,45100
2047,239,14,2,,92800
2048,167,14,2,,72100
2049,165,12,2,,41400
2050,226,13,2,,99300
2051,246,14,2,,42700
2052,137,15,2,,38900
2053,219,15,2,,76800
2054,168,15,2,,82600
2055,177,5,2,,86400
2056,152,10,2,,72000
2057,141,7,2,,13100
2058,195,11,2,,48500
2059,201,14,2,,12900
2060,236,8,2,,33000
2061,229,9,2,,44900
2062,153,10,2,,40000
2063,239,9,2,,60200
2064,152,6,2,,24500
2065,169,9,2,,12600
2066,239,8,2,,83000
2067,232,7,2,,43800
2068,152,12,2,,82900
2069,244,10,2,,20700
2070,137,13,2,,79900
2071,137,9,2,,53400
2072,165,17,2,,58100
2073,236,15,2,,70000
2074,140,11,2,,66300
2075,220,19,2,,68000
2076,202,5,2,,60000
2077,192,17,2,,10000
2078,217,15,2,,17000
2079,148,13,2,,84000
2080,131,8,2,,74500
2081,237,9,2,,43400
2082,130,15,2,,77200
2083,184,18,2,,54900
2084,204,13,2,,69600
2085,215,19,2,,74100
2086,224,20,2,,69800
2087,239,8,2,,58000
2088,240,19,2,,74700
2089,130,10,2,,28200
2090,185,17,2,,23800
2091,235,12,2,,88100
2092,221,9,2,,48500
2093,151,5,2,,42600
2094,153,7,2,,89700
2095,218,6,2,,60400
2096,139,17,2,,32100
2097,144,9,2,,12200
2098,184,18,2,,22600
2099,206,8,2,,69900
2100,187,14,2,,24800
2101,178,12,2,,72500
2102,164,16,2,,90900
2103,231,5,2,,41800
2104,184,7,2,,76300
2105,162,14,2,,73300
2106,190,15,2,,96300
2107,242,15,2,,64900
2108,242,19,2,,94200
2109,218,12,2,,57000
2110,170,7,2,,42200
2111,146,7,2,,49900
2112,187,10,2,,86000
2113,222,5,2,,49300
2114,158,8,2,,75000
2115,188,14,2,,52400
2116,185,11,2,,32200
2117,200,18,2,,32100
2118,195,18,2,,69700
2119,133,20,2,,40200
2120,158,16,2,,56900
2121,229,18,2,,89800
2122,196,16,2,,19300
2123,172,16,2,,10600
2124,202,6,2,,62000
2125,249,8,2,,46700
2126,220,15,2,,19600
2127,231,11,2,,61700
2128,147,5,2,,71700
2129,207,14,2,,19900
2130,172,8,2,,56700
2131,229,16,2,,22400
2132,229,8,2,,91100
2133,218,14,2,,83300
2134,227,14,2,,48900
2135,232,12,2,,46100
2136,173,8,2,,77000
2137,169,13,2,,90000
2138,144,8,2,,83800
2139,142,6,2,,82100
2140,235,15,2,,23400
2141,250,6,2,,27400
2142,219,12,2,,52700
2143,242,9,2,,96600
2144,173,19,2,,84800
2145,169,9,2,,76900
2146,180,20,2,,94000
2147,159,9,2,,58900
2148,230,8,2,,71900
2149,235,14,2,,74800
2150,249,9,2,,76100
2151,244,8,2,,55300
2152,247,9,2,,24900
2153,197,16,2,,60100
2154,238,16,2,,11500
2155,166,10,2,,31700
2156,183,6,2,,10300
2157,215,18,2,,87800
2158,131,15,2,,53800
2159,197,12,2,,38200
2160,220,16,2,,95600
2161,219,18,2,,32100
2162,190,13,2,,10200
2163,175,14,2,,100000
2164,159,5,2,,14900
2165,225,14,2,,73700
2166,144,15,2,,16800
2167,156,5,2,,48400
2168,197,15,2,,51900
2169,173,9,2,,16400
2170,240,15,2,,56500
2171,168,6,2,,43200
2172,137,10,2,,52400
2173,167,18,2,,83300
2174,221,13,2,,72100
2175,235,19,2,,82700
2176,200,16,2,,98500
2177,243,15,2,,94600
2178,153,12,2,,81800
2179,243,20,2,,85400
2180,133,17,2,,65500
2181,250,7,2,,69900
2182,190,6,2,,18100
2183,232,15,2,,65000
2184,202,14,2,,61800
2185,136,8,2,,41600
2186,145,20,2,,67700
2187,190,13,2,,80200
2188,146,16,2,,86200
2189,176,11,2,,87200
2190,216,5,2,,57100
2191,221,19,2,,30000
2192,160,18,2,,97800
2193,244,20,2,,10800
2194,224,18,2,,59200
2195,201,18,2,,73100
2196,150,7,2,,32900
2197,242,7,2,,47400
2198,233,13,2,,35200
2199,179,16,2,,43000
2200,175,12,2,,68600
2201,136,10,2,,34000
2202,184,16,2,,99100
2203,192,20,2,,72200
2204,179,11,2,,11500
2205,158,19,2,,87600
2206,163,18,2,,53300
2207,150,17,2,,80400
2208,142,14,2,,44000
2209,210,6,2,,67700
2210,218,19,2,,76000
2211,146,14,2,,78100
2212,175,8,2,,47900
2213,134,12,2,,80000
2214,173,7,2,,82200
2215,225,6,2,,92900
2216,225,11,2,,81300
2217,227,20,2,,85100
2218,157,19,2,,30600
2219,146,13,2,,85200
2220,197,14,2,,83200
2221,160,20,2,,33600
2222,185,6,2,,87100
2223,226,5,2,,14900
